video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views,total_views_log,engagement_rate,views_per_tag
VID01545,60,41,734.0,6.0,Não,720p,Gaming,Inglês,Não,678491,54.0,128,24,8199.0,40919,4226.0,882,Não,Noite,Sexta,2560965,14.755895089029497,0.019179488981692448,365852.14285714284
VID02274,9,56,413.0,22.0,Sim,4K,Fitness,Português,Sim,944248,50.0,17,14,2389.0,46348,2927.0,434,Não,Tarde,Sábado,734117,13.506425057618454,0.06638860018225978,31918.130434782608
VID00728,10,52,358.0,17.0,Sim,1080p,Música,Português,Sim,24798,43.0,153,24,1274.0,29962,1268.0,214,Não,Noite,Domingo,138841,11.841091874942556,0.22497677199098248,7713.388888888889
VID01685,41,84,636.0,32.0,Sim,1080p,Fitness,Português,Sim,4277236,17.0,376,17,2008.0,20607,877.0,621,Não,Noite,Sábado,309096,12.641410422476214,0.07316497140047105,9366.545454545454
VID01518,50,51,286.0,38.0,Não,1080p,Música,Português,Não,972766,14.0,192,26,9153.0,15049,2486.0,518,Não,Noite,Sexta,1556565,14.25799267079168,0.015548338810136422,39911.92307692308
VID01548,33,55,770.0,3.0,Sim,1080p,Culinária,Português,Não,786548,24.0,345,9,9765.0,38168,3848.0,330,Sim,Noite,Sexta,742764,13.518134988341398,0.06453328378865965,185691.0
VID00119,25,55,905.0,29.0,Sim,720p,Gaming,Português,Sim,6342,46.0,379,22,9655.0,7546,2578.0,456,Não,Tarde,Sexta,93970,11.450741503014646,0.18304778120676812,3132.3333333333335
VID02003,27,59,160.0,46.0,Não,720p,Vlogs,Português,Sim,265953,118.0,334,22,,48469,2209.0,726,Não,Manhã,Sábado,374466,12.83325896056685,,7967.36170212766
VID00282,39,28,554.0,2.0,Não,720p,Tecnologia,Português,Não,141172,41.0,114,16,2702.0,48109,3371.0,937,Não,Tarde,Domingo,272327,12.514762501138936,0.1865808384772718,90775.66666666667
VID02204,16,45,719.0,40.0,Sim,1080p,Vlogs,Português,Sim,823792,80.0,141,8,7004.0,29584,1394.0,808,Não,Manhã,Sábado,760783,13.542104759497956,0.04809255727323034,18555.682926829268
VID00680,30,64,925.0,49.0,Não,720p,Gaming,Espanhol,Não,917931,10.0,123,12,3501.0,33146,1110.0,506,Sim,Tarde,Sexta,1710171,14.352104508215852,0.021428851266920092,34203.42
VID01886,36,22,759.0,1.0,Sim,720p,Vlogs,Português,Não,930706,7.0,142,20,199.0,11237,4094.0,664,Não,Tarde,Domingo,802081,13.594966126011078,0.01425791160743117,401040.5
VID01450,50,76,53.0,27.0,Não,480p,Tecnologia,Português,Sim,507045,31.0,263,13,3891.0,44431,2486.0,566,Não,Manhã,Sábado,613933,13.327642709494938,0.07870891449066918,21926.178571428572
VID00765,96,21,968.0,19.0,Não,1080p,Culinária,Português,Não,267718,107.0,146,24,9248.0,25136,3892.0,749,Não,Tarde,Seg-Qui,341627,12.741477704750539,0.10064778252304414,17081.35
VID01147,16,29,628.0,28.0,Sim,4K,Vlogs,Português,Sim,781754,28.0,256,29,8671.0,7226,2320.0,982,Não,Madrugada,Sexta,716366,13.48194788445614,0.022191170435224453,24702.275862068964
VID00367,36,17,366.0,20.0,Não,480p,Culinária,Português,Sim,504354,80.0,90,16,8930.0,19226,3362.0,682,Não,Noite,Sexta,454074,13.026017661617644,0.062007514193721726,21622.571428571428
VID02004,42,47,998.0,38.0,Não,4K,Educação,Português,Não,256208,65.0,72,20,8198.0,25035,2902.0,402,Não,Tarde,Seg-Qui,279313,12.54009187599032,0.11898121462302148,7161.871794871795
VID00556,13,74,969.0,1.0,Sim,1080p,Fitness,Português,Não,209174,104.0,478,5,7020.0,17445,2621.0,129,Não,Noite,Seg-Qui,232384,12.356150757987002,0.10527833241531259,116192.0
VID01718,24,48,365.0,47.0,Não,480p,Fitness,Português,Não,337135,25.0,104,16,7063.0,27856,1380.0,145,Não,Madrugada,Seg-Qui,317190,12.667259395074224,0.11008859043475519,6608.125
VID01136,48,42,961.0,6.0,Sim,720p,Educação,Português,Sim,306537,33.0,492,15,4540.0,14573,3065.0,348,Não,Manhã,Sexta,232547,12.35685193431425,0.08218983689318718,33221.0
VID00783,59,35,150.0,1.0,Sim,1080p,Vlogs,Português,Sim,981253,23.0,348,3,7921.0,22752,1256.0,672,Não,Tarde,Domingo,4288165,15.271369693670026,0.007152943042070443,2144082.5
VID01314,15,66,639.0,32.0,Sim,1080p,Vlogs,Português,Sim,883757,35.0,177,3,2516.0,4462,1028.0,84,Não,Tarde,Seg-Qui,737319,13.51077726961011,0.009464017609745579,22343.0
VID00204,29,52,176.0,18.0,Sim,720p,Culinária,Português,Não,809167,28.0,233,8,7857.0,22644,2448.0,865,Não,Noite,Seg-Qui,636753,13.364138674722247,0.04790083438947284,33513.31578947369
VID01815,60,56,787.0,37.0,Sim,720p,Educação,Inglês,Não,37226,25.0,401,30,919.0,16503,4671.0,515,Não,Manhã,Sexta,338562,12.732465469231359,0.05145881699659147,8909.526315789473
VID00121,45,42,798.0,23.0,Sim,4K,Gaming,Inglês,Não,637004,83.0,500,24,7118.0,21584,4663.0,697,Sim,Manhã,Sexta,2538738,14.74717805902638,0.011305617200357028,105780.75
VID00284,6,48,385.0,39.0,Sim,480p,Tecnologia,Português,Não,396590,109.0,271,25,2569.0,29211,3844.0,846,Não,Manhã,Sexta,524505,13.170212146219217,0.06059046148273134,13112.625
VID00576,30,61,622.0,22.0,Não,1080p,Tecnologia,Português,Não,407866,81.0,71,5,5814.0,22664,935.0,193,Não,Noite,Sexta,471844,13.064405820805437,0.0603546935003942,20514.956521739132
VID01334,15,73,758.0,27.0,Não,1080p,Gaming,Português,Não,341455,119.0,41,27,9723.0,43211,1341.0,805,Não,Madrugada,Sábado,623838,13.343647601240018,0.08485215713053709,22279.928571428572
VID01558,19,60,833.0,,Não,1080p,Tecnologia,Português,Não,421888,29.0,338,14,787.0,25150,2898.0,508,Sim,Madrugada,Seg-Qui,522963,13.167267907025908,0.049596242946441715,
VID00276,5,35,717.0,44.0,Sim,1080p,Fitness,Português,Sim,295861,64.0,497,4,5086.0,39163,2917.0,316,Não,Noite,Sábado,338721,12.732934990933217,0.13063553780249823,7527.133333333333
VID01019,52,12,357.0,29.0,Sim,720p,Fitness,Espanhol,Sim,166368,50.0,357,6,,4127,3250.0,342,Não,Tarde,Sexta,246597,12.41551475937941,,8219.9
VID01691,55,54,638.0,1.0,Sim,4K,Tecnologia,Português,Sim,483539,109.0,4,18,9457.0,5019,1898.0,446,Não,Tarde,Domingo,521262,13.164009991832112,0.02777106330405823,260631.0
VID00361,157,53,610.0,36.0,Não,720p,Fitness,Inglês,Sim,441956,89.0,455,27,2545.0,8216,4998.0,799,Sim,Tarde,Sábado,1077744,13.890381453303792,0.009984745913686368,29128.216216216217
VID01442,37,27,,,Não,1080p,Fitness,Português,Sim,877677,31.0,438,15,7559.0,46778,,342,Não,Tarde,Sexta,684922,13.4370617021669,0.07933312114372147,
VID01491,36,43,828.0,14.0,Sim,1080p,Vlogs,Português,Sim,73936,107.0,379,17,7042.0,45388,4657.0,784,Não,Manhã,Domingo,251526,12.435305618624513,0.20844763563210164,16768.4
VID00945,56,99,606.0,9.0,Sim,1080p,Tecnologia,Português,Sim,120298,103.0,453,14,7495.0,33290,1506.0,228,Não,Madrugada,Sábado,284851,12.559725026123141,0.1431801187287389,28485.1
VID00630,3,30,906.0,32.0,Sim,4K,Tecnologia,Espanhol,Não,934464,82.0,490,27,2977.0,28444,4387.0,87,Não,Manhã,Sexta,1324953,14.09688829981868,0.02371480346850039,40150.09090909091
VID01579,33,30,523.0,3.0,Sim,1080p,Gaming,Português,Não,300926,38.0,60,23,9083.0,11571,1102.0,265,Não,Noite,Sábado,444457,13.00461084128283,0.04647018721721111,111114.25
VID00837,45,26,448.0,31.0,Não,1080p,Tecnologia,Espanhol,Sim,428000,112.0,368,7,8524.0,357,2218.0,530,Não,Noite,Sexta,613136,13.32634368097568,0.0144845515513687,19160.5
VID00287,7,27,413.0,0.0,Sim,720p,Fitness,Inglês,Não,669687,87.0,368,13,414.0,48114,1419.0,67,Não,Noite,Domingo,1373782,14.133078806249483,0.035324381888829526,1373782.0
VID02005,50,36,926.0,28.0,Sim,1080p,Fitness,Português,Não,941714,3.0,307,1,6263.0,10168,1129.0,821,Não,Manhã,Domingo,660849,13.401282164185952,0.024863471080382962,22787.896551724138
VID01018,28,34,874.0,36.0,Sim,720p,Tecnologia,Espanhol,Não,697163,108.0,179,15,4324.0,28855,2856.0,907,Sim,Madrugada,Seg-Qui,1077155,13.889834792445898,0.030802437903551486,29112.297297297297
VID01492,53,57,812.0,23.0,Não,1080p,Fitness,Português,Não,191938,120.0,432,3,8579.0,25756,4608.0,379,Não,Noite,Seg-Qui,263308,12.481083526442193,0.13039862062679447,10971.166666666666
VID00424,29,64,108.0,41.0,Não,1080p,Música,Espanhol,Sim,21269,15.0,237,25,104.0,41596,4290.0,580,Não,Noite,Sexta,245854,12.41249721023751,0.16961285966467904,5853.666666666667
VID01851,17,47,363.0,32.0,Sim,1080p,Culinária,Inglês,Sim,11929,120.0,59,24,9306.0,33385,2254.0,142,Não,Tarde,Sexta,4209200,15.252783401423603,0.010142307326807945,127551.51515151515
VID01289,56,54,434.0,50.0,Sim,1080p,Vlogs,Espanhol,Não,669942,111.0,361,18,8785.0,29220,3130.0,557,Sim,Noite,Sexta,969308,13.784338725488661,0.03920838371291684,19006.039215686276
VID01624,38,72,960.0,6.0,Não,720p,Culinária,Português,Sim,918028,63.0,452,12,5532.0,40077,710.0,109,Não,Manhã,Domingo,743727,13.519430655572553,0.06132492164463573,106246.71428571429
VID02266,17,15,184.0,5.0,Não,1080p,Música,Espanhol,Sim,595330,65.0,92,6,3749.0,39942,2243.0,437,Não,Tarde,Sábado,1343392,14.110709061141804,0.03252289726304757,223898.66666666666
VID00066,29,44,711.0,1.0,Não,1080p,Música,Inglês,Sim,442601,70.0,485,18,5985.0,4971,2925.0,815,Não,Manhã,Domingo,1854360,14.433050720285209,0.00590823788261179,927180.0
VID02009,7,55,249.0,15.0,Sim,720p,Música,Português,Não,449020,9.0,274,14,5162.0,34006,441.0,758,Não,Tarde,Seg-Qui,830009,13.629193027892972,0.04718984974861718,51875.5625
VID01525,22,27,539.0,33.0,Sim,1080p,Gaming,Português,Não,945167,19.0,218,24,5157.0,9603,2190.0,951,Não,Madrugada,Sexta,1258678,14.045573316260224,0.011726589326261362,37019.94117647059
VID00908,52,86,657.0,11.0,Sim,1080p,Gaming,Inglês,Não,14384,5.0,8,22,4991.0,8058,2898.0,866,Não,Madrugada,Sexta,255334,12.45033168744846,0.05110561069031151,21277.833333333332
VID01015,19,35,741.0,41.0,Sim,1080p,Gaming,Português,Sim,498635,51.0,199,10,2612.0,15656,2349.0,633,Não,Manhã,Domingo,731520,13.502881207164217,0.024972659667541558,17417.14285714286
VID00231,52,39,979.0,15.0,Sim,720p,Culinária,Português,Não,698249,50.0,216,30,3733.0,9975,3939.0,654,Não,Manhã,Seg-Qui,564215,13.243192435885968,0.024295702879221573,35263.4375
VID01612,35,56,662.0,11.0,Não,480p,Fitness,Português,Não,908610,113.0,31,11,6140.0,5863,2036.0,500,Não,Madrugada,Sábado,601947,13.307926341822558,0.01994029374679166,50162.25
VID02351,34,59,904.0,25.0,Sim,720p,Vlogs,Português,Sim,236935,14.0,456,7,5824.0,21996,716.0,340,Não,Madrugada,Sexta,269822,12.505521467454457,0.10310500996953548,10377.76923076923
VID01996,52,35,702.0,17.0,Não,480p,Fitness,Português,Sim,891722,104.0,458,13,91.0,1637,,457,Não,Noite,Seg-Qui,584801,13.279028607384499,0.0029548513083937954,32488.944444444445
VID01730,13,95,956.0,37.0,Sim,1080p,Vlogs,Inglês,Não,313173,110.0,298,13,7530.0,24955,612.0,574,Não,Tarde,Sábado,964272,13.779129728521289,0.03368862727529162,25375.57894736842
VID01352,52,73,298.0,24.0,Sim,480p,Fitness,INGLÊS,Não,511233,12.0,269,10,9251.0,38807,3449.0,408,Não,Madrugada,Sexta,1189157,13.988756051621642,0.0404135030109565,47566.28
VID01826,25,34,972.0,47.0,Não,480p,Tecnologia,Inglês,Sim,528182,9.0,156,10,5161.0,49228,91.0,538,Sim,Madrugada,Domingo,1657816,14.321012234641215,0.03280762159371124,34537.833333333336
VID02419,46,63,372.0,19.0,Sim,720p,Gaming,Português,Não,339909,52.0,442,20,820.0,32513,3936.0,16,Não,Madrugada,Domingo,562552,13.2402406308443,0.05925318903852444,28127.6
VID01477,52,28,501.0,19.0,Não,720p,Vlogs,Português,Não,364511,60.0,167,18,7286.0,11627,1146.0,588,Não,Madrugada,Domingo,345814,12.7536592289655,0.05469125020965027,17290.7
VID00375,36,56,299.0,16.0,Sim,720p,Gaming,Espanhol,Não,174215,52.0,346,8,462.0,10924,2512.0,975,Não,Manhã,Domingo,400825,12.90128269690829,0.028406411775712594,23577.941176470587
VID01964,47,24,107.0,,Sim,480p,Tecnologia,Inglês,Não,292417,75.0,77,25,,43728,925.0,730,Não,Madrugada,Sexta,1023136,13.8383839558109,,
VID01563,51,28,236.0,23.0,Não,1080p,Tecnologia,Inglês,Não,292354,52.0,41,10,8025.0,38705,3411.0,811,Não,Noite,Seg-Qui,1074757,13.887606077922358,0.04347959585282999,44781.541666666664
VID01270,11,56,655.0,44.0,Sim,720p,Vlogs,Inglês,Não,7176,31.0,219,14,47.0,34822,4781.0,467,Não,Tarde,Sábado,425944,12.962065508935133,0.08186287399282535,9465.422222222222
VID00298,4,31,832.0,49.0,Sim,1080p,Educação,Português,Sim,341240,98.0,317,3,8172.0,17725,3852.0,289,Sim,Madrugada,Sexta,376613,12.838976069235416,0.06876289453630119,7532.26
VID00599,27,84,612.0,34.0,Sim,720p,Culinária,Espanhol,Não,796250,113.0,422,29,7792.0,27222,4263.0,653,Não,Tarde,Sábado,906533,13.717383815368327,0.03862407656422877,25900.942857142858
VID01510,25,73,118.0,29.0,Sim,1080p,Fitness,Inglês,Não,545871,93.0,81,5,1447.0,30832,3521.0,167,Não,Madrugada,Sábado,1189288,13.988866207534414,0.027141449337755027,39642.933333333334
VID00100,41,14,352.0,33.0,Não,4K,Educação,Inglês,Não,811239,74.0,372,11,7649.0,35396,1555.0,211,Não,Madrugada,Domingo,1384482,14.140837342716758,0.031091050660102478,40720.05882352941
VID00867,58,46,488.0,41.0,Não,4K,Culinária,Inglês,Não,415226,27.0,396,20,2674.0,31785,1989.0,265,Não,Madrugada,Domingo,988817,13.80426556940337,0.034848713159260004,23543.261904761905
VID02122,32,96,996.0,50.0,Sim,480p,Culinária,Português,Sim,607779,83.0,332,26,9473.0,36944,541.0,341,Não,Noite,Sábado,584829,13.27907648569153,0.0793684991681329,11467.235294117647
VID02487,52,36,532.0,15.0,Sim,720p,Gaming,Português,Não,247468,22.0,439,19,6053.0,10998,4178.0,298,Não,Tarde,Domingo,373021,12.829392678119872,0.045710563212258824,23313.8125
VID00530,33,61,507.0,43.0,Não,480p,Educação,Português,Não,820115,117.0,274,9,1149.0,19512,623.0,652,Não,Manhã,Sábado,503069,13.128484604409264,0.041069912874774635,11433.386363636364
VID01267,7,63,487.0,35.0,Não,1080p,Vlogs,Inglês,Sim,919519,66.0,495,23,6966.0,29212,4571.0,726,Não,Noite,Sexta,2123165,14.56841892886743,0.017039655420092174,58976.805555555555
VID01074,51,10,188.0,39.0,Não,720p,Gaming,Português,Não,377382,49.0,428,9,2728.0,145,303.0,798,Não,Madrugada,Seg-Qui,516105,13.154067449723184,0.005566696699315062,12902.625
VID01238,12,57,939.0,21.0,Não,4k,Educação,Português,Sim,768980,1.0,23,18,5238.0,31314,801.0,580,Não,Madrugada,Sexta,496163,13.11466179621729,0.07366933850367723,22552.863636363636
VID00637,13,16,888.0,15.0,Sim,1080p,Fitness,Inglês,Não,745404,7.0,336,20,3506.0,6726,947.0,934,Sim,Manhã,Domingo,1412887,14.161146394547757,0.00724190965024096,88305.4375
VID02483,7,37,459.0,35.0,Sim,720p,Vlogs,Português,Sim,324337,61.0,324,17,7807.0,5233,823.0,945,Não,Madrugada,Sábado,326779,12.697042440584815,0.039904645035329686,9077.194444444445
VID00186,16,57,284.0,43.0,Não,480p,Música,Português,Não,617465,71.0,118,4,3576.0,19852,4191.0,979,Não,Manhã,Domingo,1067476,13.880808478185358,0.021947097639665902,24260.81818181818
VID01422,39,11,632.0,14.0,Sim,1080p,Educação,Português,Não,667627,72.0,252,19,5910.0,22709,3376.0,543,Não,Noite,Domingo,494648,13.111603699117868,0.057857304588313306,32976.53333333333
VID02457,31,74,777.0,23.0,Não,1080p,Vlogs,Português,Sim,513629,81.0,30,26,6090.0,12817,2419.0,24,Não,Madrugada,Seg-Qui,493962,13.11021589457958,0.03827622367712496,20581.75
VID01405,13,86,907.0,50.0,Sim,480p,Música,Inglês,Sim,925994,46.0,315,26,4589.0,45791,4612.0,945,Não,Manhã,Sábado,4005047,15.203066123431503,0.012579128284886545,78530.33333333333
VID01419,12,12,536.0,22.0,Não,720p,Educação,Português,Não,107909,117.0,109,5,5685.0,13982,4582.0,380,Não,Madrugada,Sábado,199198,12.202059604039713,0.09873091095292122,8660.782608695652
VID02073,49,18,769.0,38.0,Sim,1080p,Música,Inglês,Não,694196,42.0,427,22,7623.0,8013,2718.0,88,Não,Noite,Domingo,2879538,14.873140769855203,0.005430037735220025,73834.30769230769
VID00512,50,65,279.0,21.0,Sim,720p,Música,Português,Não,-298,110.0,308,22,933.0,42243,1068.0,533,Não,Noite,Seg-Qui,1047465,13.86188447201776,0.04121951568787501,47612.045454545456
VID00841,48,56,552.0,19.0,Sim,720p,Gaming,Português,Não,920463,11.0,473,10,8895.0,16802,3606.0,591,Sim,Madrugada,Sexta,1310525,14.08593914130461,0.019608172297361743,65526.25
VID01164,26,23,162.0,2.0,Sim,1080p,Gaming,Português,Sim,641618,74.0,292,3,5859.0,24747,1488.0,599,Não,Madrugada,Sábado,924601,13.737118653631478,0.033101846093612275,308200.3333333333
VID01428,47,64,362.0,34.0,Sim,1080p,Culinária,Inglês,Não,888680,63.0,377,17,8970.0,34960,3982.0,158,Não,Madrugada,Sexta,1925205,14.470543532965554,0.02281834921475895,55005.857142857145
VID02101,34,80,970.0,30.0,Sim,1080p,Vlogs,PORTUGUÊS,Sim,94238,17.0,304,15,3421.0,4921,368.0,328,Não,Noite,Sexta,145473,11.887752655467905,0.05734397448323744,4692.677419354839
VID00608,59,69,727.0,22.0,Sim,1080p,Música,Português,Não,743808,75.0,366,25,1610.0,22469,1576.0,692,Sim,Tarde,Domingo,1271378,14.055612696122928,0.01893929264152754,55277.30434782609
VID01384,6,27,114.0,16.0,Sim,1080p,Vlogs,Inglês,Não,547614,4.0,13,15,193.0,3993,1672.0,65,Não,Manhã,Seg-Qui,1180988,13.981862780995563,0.0035444898678056,69469.88235294117
VID00863,55,55,276.0,20.0,Sim,1080p,Tecnologia,Português,Não,805578,30.0,95,28,3343.0,21253,3035.0,490,Sim,Madrugada,Sexta,883406,13.691541302043438,0.027842237883826917,42066.95238095238
VID00152,23,32,520.0,2.0,Sim,1080p,Fitness,Português,Sim,84040,8.0,71,28,3047.0,2847,3804.0,486,Não,Manhã,Sexta,139110,11.843027454583599,0.0423693479979872,46370.0
VID01594,2,79,815.0,1.0,Sim,1080p,Tecnologia,Português,Sim,985185,97.0,164,11,6858.0,20205,3558.0,862,Sim,Manhã,Sexta,1082413,13.894704289975321,0.025002471330259336,541206.5
VID01764,35,84,844.0,1.0,Sim,1080p,Música,Português,Sim,571672,25.0,95,21,9522.0,21274,4149.0,271,Não,Tarde,Sexta,987251,13.802680604976167,0.031193688332551702,493625.5
VID01138,47,25,637.0,7.0,Sim,1080p,Educação,Inglês,Não,799948,5.0,64,8,707.0,9390,4204.0,589,Sim,Noite,Seg-Qui,1348980,14.114860050583664,0.007484914528013758,168622.5
VID01622,5,81,846.0,25.0,Sim,1080p,Culinária,Português,Sim,650199,45.0,243,30,7633.0,7396,3480.0,879,Não,Noite,Domingo,532238,13.184847915562358,0.028237367493489755,20470.69230769231
VID02294,8,13,134.0,2.0,Sim,720p,Música,Português,Não,764336,31.0,431,5,5247.0,14185,2891.0,635,Não,Madrugada,Seg-Qui,1245707,14.03521460094556,0.01559917380250733,415235.6666666667
VID00024,45,32,937.0,17.0,Sim,720p,Fitness,Inglês,Não,836638,39.0,21,28,6578.0,34987,2529.0,329,Não,Noite,Sexta,1616223,14.29560312231855,0.025717366972255684,89790.16666666667
VID00159,15,98,288.0,36.0,Sim,720p,Fitness,Português,Não,587444,119.0,376,28,7123.0,26076,4078.0,829,Não,Madrugada,Sexta,499380,13.12112461044927,0.06648043574031799,13496.756756756757
VID00332,53,45,270.0,46.0,Sim,720p,Educação,Espanhol,Sim,18505,74.0,136,24,9418.0,5915,4080.0,666,Não,Manhã,Domingo,202723,12.219600727009865,0.07563522639266389,4313.255319148936
VID02431,56,36,197.0,0.0,Sim,1080p,Vlogs,Português,Não,680683,55.0,35,23,9508.0,33384,3369.0,309,Não,Noite,Sábado,658963,13.398424183767887,0.06509014921930366,658963.0
VID02407,4,83,105.0,39.0,Não,720p,Fitness,Português,Sim,171054,15.0,156,23,2607.0,44414,4520.0,837,Não,Tarde,Domingo,263958,12.483549067037385,0.17813818865122483,6598.95
VID01830,22,92,127.0,25.0,Sim,1080p,Culinária,Português,Sim,236446,101.0,187,12,6098.0,5773,2921.0,967,Não,Manhã,Sábado,277873,12.53492305251958,0.04272095525653806,10687.423076923076
VID02026,18,90,829.0,19.0,Sim,1080p,Educação,Português,Sim,90137,19.0,376,11,2184.0,31143,2045.0,70,Não,Noite,Sábado,184211,12.123842547261201,0.180917534783482,9210.55
VID02470,50,41,488.0,23.0,Sim,1080p,Educação,Inglês,Sim,5689,106.0,3,10,8507.0,41438,1598.0,930,Não,Manhã,Seg-Qui,443531,13.002525231454662,0.11260768694860111,18480.458333333332
VID01918,31,56,404.0,34.0,Sim,720p,Culinária,Português,Não,40870,11.0,326,14,6298.0,12232,4482.0,36,Não,Manhã,Sexta,155422,11.953905711112007,0.11922379071173965,4440.628571428571
VID00643,44,17,775.0,16.0,Sim,720p,Culinária,Português,Não,502650,75.0,328,21,1617.0,10168,3414.0,988,Não,Tarde,Domingo,438440,12.990980532140853,0.026879390566554147,25790.58823529412
VID02029,131,59,828.0,40.0,Sim,720p,Educação,Português,Não,905051,64.0,287,16,9504.0,31268,204.0,440,Não,Madrugada,Sexta,603208,13.310019015988978,0.06759194175143565,14712.390243902439
VID00312,41,11,697.0,47.0,Não,1080p,Culinária,Inglês,Não,319442,113.0,164,9,5630.0,28019,251.0,92,Não,Manhã,Sábado,863557,13.668816342813457,0.03896558073178725,17990.770833333332
VID00352,55,59,528.0,28.0,Sim,720p,Vlogs,Inglês,Não,90968,108.0,381,6,7623.0,26946,3361.0,429,Não,Manhã,Seg-Qui,601559,13.30728156004555,0.05746568499515426,20743.41379310345
VID00549,56,88,353.0,3.0,Não,1080p,Educação,Português,Não,423791,65.0,279,7,3082.0,39300,2054.0,523,Não,Noite,Sábado,317706,12.668884853379685,0.13340006169225635,79426.5
VID01387,34,42,213.0,17.0,Sim,1080p,Culinária,Português,Não,298092,84.0,253,9,1886.0,28788,4395.0,542,Não,Manhã,Sexta,329577,12.70556832721692,0.09307081501439725,18309.833333333332
VID02438,20,11,,24.0,Não,1080p,Música,Inglês,Não,554415,73.0,286,9,6272.0,17196,2284.0,584,Não,Noite,Sexta,2359587,14.673997585490396,0.009945808313064956,94383.48
VID02340,16,21,953.0,48.0,Sim,4K,Vlogs,Português,Não,248653,110.0,168,28,9797.0,18422,2149.0,864,Não,Noite,Domingo,334899,12.721587258782296,0.08426122502605263,6834.673469387755
